height,weight,label 
190,98,fat
167,47,thin
154,67,fat
172,75,fat
189,75,normal
182,82,normal
181,99,fat
177,83,fat
126,90,fat
200,97,normal
200,93,normal
139,50,fat
187,95,fat
145,80,fat
174,56,thin
132,81,fat
183,68,normal
183,61,thin
164,60,normal
193,92,normal
197,55,thin
155,35,thin
177,98,fat
177,50,thin
144,44,normal
178,49,thin
174,66,normal
135,48,fat
131,48,fat
143,94,fat
183,66,normal
122,71,fat
190,61,thin
141,66,fat
179,48,thin
120,56,fat
181,44,thin
138,70,fat
181,89,fat
148,81,fat
160,87,fat
139,89,fat
194,96,fat
180,45,thin
170,78,fat
153,76,fat
198,98,normal
196,57,thin
121,55,fat
189,82,normal
184,93,fat
159,100,fat
162,79,fat
167,78,fat
130,44,fat
179,75,normal
166,79,fat
139,93,fat
173,47,thin
144,55,fat
158,51,normal
141,35,thin
171,48,thin
135,43,normal
135,40,normal
166,80,fat
174,87,fat
149,85,fat
164,69,fat
172,85,fat
144,49,normal
158,35,thin
144,75,fat
189,95,fat
160,94,fat
165,100,fat
137,48,fat
179,66,normal
156,53,normal
192,58,thin
189,96,fat
163,99,fat
138,82,fat
139,52,fat
144,70,fat
141,92,fat
153,38,thin
130,57,fat
153,98,fat
134,45,fat
189,83,normal
123,94,fat
154,72,fat
142,91,fat
133,82,fat
195,61,thin
120,90,fat
193,74,normal
149,62,fat
188,75,normal
170,84,fat
142,99,fat
149,48,normal
157,49,normal
153,65,fat
175,57,normal
146,95,fat
190,89,normal
180,47,thin
123,59,fat
121,100,fat
165,55,normal
193,63,thin
163,99,fat
193,78,normal
128,77,fat
190,60,thin
165,41,thin
129,48,fat
136,97,fat
159,70,fat
198,99,fat
186,54,thin
197,99,fat
129,64,fat
186,40,thin
190,94,fat
195,67,thin
165,50,thin
131,83,fat
138,51,fat
145,60,fat
137,88,fat
196,49,thin
165,42,thin
144,80,fat
146,83,fat
160,56,normal
200,39,thin
185,56,thin
162,82,fat
148,90,fat
136,41,normal
163,71,fat
153,58,normal
182,47,thin
193,92,normal
200,40,thin
178,62,normal
144,91,fat
184,88,fat
121,66,fat
194,80,normal
159,90,fat
163,35,thin
171,61,normal
137,62,fat
133,78,fat
188,59,thin
174,42,thin
145,80,fat
187,65,normal
163,75,fat
184,93,fat
124,81,fat
149,55,normal
156,66,fat
169,56,normal
120,78,fat
181,67,normal
186,69,normal
120,84,fat
137,77,fat
122,92,fat
125,40,fat
187,83,normal
124,88,fat
142,57,fat
141,55,fat
200,66,thin
145,63,fat
137,97,fat
154,37,thin
140,97,fat
185,96,fat
168,97,fat
196,59,thin
177,62,normal
195,48,thin
152,52,normal
169,58,normal
169,53,normal
194,81,normal
145,45,normal
188,62,thin
184,100,fat
169,98,fat
139,90,fat
188,93,fat
199,45,thin
191,93,fat
150,100,fat
148,86,fat
137,89,fat
160,45,thin
144,51,normal
175,78,fat
175,99,fat
171,86,fat
162,42,thin
170,46,thin
180,93,fat
144,53,fat
171,49,thin
168,86,fat
156,87,fat
190,94,fat
198,88,normal
185,71,normal
194,53,thin
123,66,fat
154,61,fat
148,97,fat
173,51,thin
162,82,fat
190,77,normal
181,57,thin
152,74,fat
149,87,fat
197,58,thin
138,98,fat
129,74,fat
169,98,fat
127,81,fat
148,41,normal
129,53,fat
126,86,fat
183,88,fat
179,77,normal
139,87,fat
196,77,normal
158,48,normal
178,92,fat
156,73,fat
124,50,fat
132,91,fat
163,73,fat
142,86,fat
133,59,fat
123,85,fat
198,97,normal
182,36,thin
121,69,fat
199,38,thin
180,98,fat
168,95,fat
140,100,fat
145,95,fat
196,66,thin
164,60,normal
187,72,normal
174,73,normal
146,100,fat
161,36,thin
145,45,normal
175,57,normal
171,45,thin
181,78,normal
187,60,thin
156,50,normal
185,45,thin
188,49,thin
140,90,fat
161,49,normal
183,38,thin
171,57,normal
136,64,fat
184,81,normal
192,45,thin
150,67,fat
129,71,fat
195,67,thin
161,83,fat
139,38,normal
153,40,thin
155,46,normal
185,66,normal
199,66,thin
120,83,fat
175,54,thin
194,91,normal
123,89,fat
196,79,normal
125,44,fat
198,44,thin
141,55,fat
189,87,normal
152,50,normal
128,75,fat
198,68,thin
178,71,normal
153,57,normal
137,73,fat
149,86,fat
148,48,normal
179,86,fat
194,35,thin
131,67,fat
174,44,thin
172,57,normal
176,75,normal
170,46,thin
169,36,thin
183,48,thin
126,45,fat
127,76,fat
126,71,fat
181,73,normal
197,80,normal
148,88,fat
130,70,fat
125,60,fat
156,97,fat
187,78,normal
131,38,normal
197,49,thin
132,68,fat
194,75,normal
170,36,thin
181,45,thin
133,50,fat
157,36,thin
164,100,fat
120,92,fat
191,100,fat
160,47,thin
197,96,normal
153,74,fat
183,46,thin
192,38,thin
154,49,normal
121,48,fat
175,56,thin
174,99,fat
186,70,normal
162,41,thin
143,63,fat
157,83,fat
152,46,normal
165,52,normal
160,75,fat
157,89,fat
133,55,fat
154,86,fat
194,89,normal
187,98,fat
127,62,fat
157,81,fat
200,39,thin
200,39,thin
200,85,normal
121,89,fat
136,99,fat
178,66,normal
194,57,thin
149,68,fat
188,83,normal
140,95,fat
187,44,thin
181,77,normal
137,97,fat
198,73,normal
159,35,thin
171,88,fat
184,83,normal
127,39,normal
138,37,normal
152,48,normal
158,81,fat
195,93,normal
155,92,fat
185,89,fat
141,47,normal
163,77,fat
189,93,fat
156,83,fat
168,38,thin
178,80,fat
180,48,thin
151,41,thin
135,89,fat
130,85,fat
144,56,fat
142,38,normal
123,66,fat
136,60,fat
145,94,fat
131,82,fat
122,64,fat
146,94,fat
132,98,fat
161,54,normal
173,57,normal
122,51,fat
158,70,fat
192,53,thin
196,63,thin
155,84,fat
148,37,thin
176,52,thin
145,94,fat
151,93,fat
196,39,thin
155,42,thin
125,41,fat
120,53,fat
184,76,normal
143,64,fat
194,100,fat
144,98,fat
154,100,fat
147,52,normal
140,64,fat
196,83,normal
145,68,fat
159,68,fat
133,67,fat
132,93,fat
149,92,fat
151,51,normal
127,39,normal
149,39,thin
122,43,fat
164,82,fat
141,82,fat
175,67,normal
193,89,normal
126,88,fat
121,82,fat
126,83,fat
121,38,fat
122,59,fat
170,83,fat
157,88,fat
128,55,fat
127,93,fat
158,77,fat
122,58,fat
159,41,thin
193,89,normal
155,57,normal
167,73,fat
126,63,fat
131,39,normal
141,48,normal
160,53,normal
156,56,normal
176,39,thin
172,42,thin
152,86,fat
139,84,fat
186,83,normal
166,39,thin
169,37,thin
170,48,thin
176,71,normal
183,71,normal
154,79,fat
182,54,thin
166,60,normal
159,79,fat
165,82,fat
159,82,fat
177,83,fat
178,35,thin
154,98,fat
141,77,fat
162,56,normal
157,66,fat
147,87,fat
134,98,fat
131,86,fat
120,42,fat
138,48,fat
185,85,normal
141,48,normal
179,78,normal
159,60,normal
124,83,fat
161,61,normal
153,46,normal
130,60,fat
128,69,fat
167,46,thin
141,47,normal
153,79,fat
186,82,normal
178,44,thin
149,60,fat
148,71,fat
142,52,fat
198,96,normal
163,40,thin
143,73,fat
153,99,fat
134,67,fat
123,37,normal
163,52,normal
185,84,normal
171,92,fat
180,38,thin
174,67,normal
148,92,fat
174,56,thin
179,92,fat
182,96,fat
163,89,fat
160,86,fat
177,45,thin
139,60,fat
194,91,normal
162,57,normal
134,96,fat
132,88,fat
157,39,thin
150,58,fat
129,47,fat
138,89,fat
197,48,thin
137,80,fat
170,71,normal
178,38,thin
197,60,thin
163,45,thin
171,88,fat
142,65,fat
143,79,fat
132,44,fat
138,37,normal
161,62,normal
181,97,fat
160,58,normal
125,72,fat
183,94,fat
147,52,normal
183,37,thin
123,66,fat
161,35,thin
145,83,fat
179,53,thin
121,50,fat
190,50,thin
168,69,normal
124,74,fat
128,99,fat
123,61,fat
196,68,thin
153,90,fat
144,70,fat
187,44,thin
195,48,thin
128,96,fat
126,51,fat
169,100,fat
188,57,thin
181,47,thin
197,56,thin
146,86,fat
168,72,fat
184,44,thin
124,98,fat
137,89,fat
141,38,normal
168,96,fat
183,87,fat
150,55,normal
178,46,thin
151,69,fat
176,61,normal
167,61,normal
128,94,fat
174,53,thin
180,40,thin
159,100,fat
163,62,normal
183,64,normal
156,69,fat
195,70,thin
134,86,fat
136,41,normal
135,76,fat
141,93,fat
138,68,fat
155,82,fat
178,86,fat
191,37,thin
193,84,normal
167,55,normal
191,40,thin
167,38,thin
131,47,fat
148,64,fat
160,87,fat
173,67,normal
178,56,thin
121,52,fat
181,77,normal
190,37,thin
187,70,normal
193,55,thin
155,79,fat
148,98,fat
194,79,normal
144,91,fat
140,86,fat
130,38,normal
159,88,fat
122,37,normal
175,63,normal
121,90,fat
144,64,fat
185,45,thin
159,97,fat
132,52,fat
169,98,fat
163,45,thin
152,65,fat
174,45,thin
166,53,normal
183,91,fat
144,90,fat
145,75,fat
168,96,fat
167,54,normal
151,85,fat
138,94,fat
173,76,fat
183,78,normal
167,85,fat
120,74,fat
157,63,fat
138,90,fat
188,88,normal
175,50,thin
126,93,fat
160,36,thin
179,80,normal
128,90,fat
145,90,fat
140,71,fat
194,48,thin
132,42,normal
183,80,normal
164,93,fat
198,98,normal
187,43,thin
150,90,fat
182,97,fat
144,79,fat
169,85,fat
181,69,normal
196,39,thin
128,100,fat
157,43,thin
185,84,normal
159,94,fat
135,45,normal
180,69,normal
126,43,fat
185,81,normal
188,40,thin
161,48,normal
172,58,normal
189,97,fat
180,45,thin
123,91,fat
135,53,fat
182,75,normal
200,90,normal
191,83,normal
147,44,normal
152,52,normal
129,49,fat
197,97,normal
150,83,fat
132,72,fat
125,55,fat
149,92,fat
186,68,normal
123,47,fat
186,97,fat
142,91,fat
134,90,fat
176,52,thin
156,46,normal
137,37,normal
148,39,thin
151,37,thin
130,36,normal
144,88,fat
132,67,fat
142,38,normal
197,75,normal
184,36,thin
175,94,fat
133,49,fat
186,90,fat
137,35,normal
198,49,thin
176,49,thin
199,47,thin
145,85,fat
143,47,normal
196,36,thin
194,96,fat
192,61,thin
123,73,fat
128,77,fat
153,97,fat
134,90,fat
157,60,normal
157,76,fat
171,64,normal
190,37,thin
198,55,thin
198,92,normal
150,55,normal
176,45,thin
140,72,fat
144,51,normal
191,70,normal
195,88,normal
154,83,fat
191,69,normal
134,82,fat
198,71,thin
175,85,fat
191,85,normal
136,63,fat
190,57,thin
149,74,fat
150,74,fat
162,66,fat
154,61,fat
186,86,normal
167,58,normal
122,38,fat
142,60,fat
200,79,normal
166,70,fat
162,56,normal
152,44,normal
194,61,thin
127,36,normal
189,38,thin
152,49,normal
122,35,normal
135,49,fat
143,87,fat
123,36,normal
198,62,thin
187,60,thin
174,53,thin
132,45,fat
138,96,fat
200,39,thin
148,98,fat
183,74,normal
136,84,fat
127,70,fat
186,99,fat
184,71,normal
192,81,normal
191,86,normal
131,55,fat
130,48,fat
122,43,fat
187,75,normal
153,81,fat
164,59,normal
179,92,fat
171,80,fat
122,42,fat
152,84,fat
190,47,thin
187,58,thin
136,83,fat
153,58,normal
173,68,normal
136,75,fat
174,71,normal
125,89,fat
191,67,thin
182,71,normal
148,65,fat
131,38,normal
148,76,fat
181,59,thin
178,60,normal
189,76,normal
144,77,fat
153,47,normal
187,65,normal
169,38,thin
180,48,thin
121,53,fat
135,62,fat
141,92,fat
128,59,fat
163,79,fat
158,45,thin
192,72,normal
190,52,thin
184,42,thin
147,78,fat
185,36,thin
156,50,normal
136,64,fat
192,70,normal
194,49,thin
135,94,fat
136,100,fat
173,71,normal
155,91,fat
158,88,fat
166,83,fat
163,94,fat
127,89,fat
143,70,fat
122,46,fat
179,90,fat
177,47,thin
162,78,fat
171,50,thin
161,94,fat
148,72,fat
123,40,fat
173,68,normal
152,64,fat
123,99,fat
196,88,normal
141,61,fat
180,78,normal
163,76,fat
130,66,fat
172,87,fat
187,84,normal
143,96,fat
137,53,fat
165,100,fat
138,35,thin
121,85,fat
179,79,normal
152,44,normal
123,48,fat
179,53,thin
128,43,fat
130,76,fat
188,86,normal
141,75,fat
161,85,fat
125,62,fat
178,67,normal
161,50,normal
176,89,fat
121,78,fat
155,83,fat
195,41,thin
144,76,fat
150,82,fat
199,57,thin
195,35,thin
187,54,thin
145,73,fat
171,79,fat
177,36,thin
130,57,fat
136,63,fat
141,73,fat
190,62,thin
160,86,fat
157,90,fat
153,57,normal
179,45,thin
147,54,normal
136,60,fat
121,49,fat
166,70,fat
172,35,thin
158,83,fat
181,52,thin
199,92,normal
161,61,normal
148,85,fat
175,45,thin
157,47,normal
163,90,fat
137,62,fat
173,92,fat
189,74,normal
157,87,fat
154,66,fat
189,45,thin
163,38,thin
132,57,fat
162,77,fat
165,93,fat
158,64,fat
127,52,fat
145,69,fat
162,42,thin
183,58,thin
173,59,normal
160,72,fat
127,87,fat
133,49,fat
195,68,thin
171,72,normal
182,62,normal
145,97,fat
198,59,thin
146,51,normal
158,61,normal
199,65,thin
194,49,thin
121,61,fat
145,80,fat
175,59,normal
122,57,fat
165,38,thin
157,53,normal
126,75,fat
142,46,normal
131,36,normal
123,68,fat
199,92,normal
121,35,normal
162,66,fat
125,38,normal
159,56,normal
154,74,fat
137,78,fat
157,97,fat
200,53,thin
120,38,fat
127,94,fat
138,76,fat
199,44,thin
200,96,normal
193,81,normal
142,79,fat
196,59,thin
183,90,fat
132,82,fat
141,92,fat
171,77,fat
127,56,fat
177,72,normal
144,99,fat
169,37,thin
141,96,fat
189,71,normal
187,59,thin
132,49,fat
163,69,fat
162,84,fat
167,97,fat
195,98,fat
192,72,normal
169,76,fat
168,50,thin
127,37,normal
154,45,normal
122,81,fat
131,86,fat
126,70,fat
161,38,thin
159,63,normal
159,75,fat
152,37,thin
179,56,thin
138,92,fat
151,46,normal
169,39,thin
165,50,thin
171,74,fat
193,64,thin
146,89,fat
167,36,thin
196,77,normal
140,82,fat
192,58,thin
148,91,fat
161,91,fat
141,66,fat
130,61,fat
134,79,fat
125,66,fat
129,72,fat
166,69,fat
139,63,fat
169,87,fat
159,85,fat
182,35,thin
128,70,fat
147,85,fat
137,72,fat
139,98,fat
130,42,normal
172,68,normal
190,46,thin
189,63,thin
158,85,fat
140,98,fat
149,99,fat
136,77,fat
135,50,fat
172,39,thin
129,52,fat
198,92,normal
178,39,thin
125,69,fat
162,96,fat
137,92,fat
138,96,fat
179,91,fat
137,98,fat
164,87,fat
193,98,fat
129,55,fat
153,50,normal
149,59,fat
135,51,fat
193,97,fat
162,92,fat
164,77,fat
180,58,thin
197,76,normal
126,87,fat
188,73,normal
135,56,fat
170,42,thin
124,76,fat
179,47,thin
189,74,normal
187,94,fat
136,88,fat
130,49,fat
183,86,fat
196,90,normal
171,37,thin
194,38,thin
199,70,thin
146,73,fat
155,93,fat
132,64,fat
158,43,thin
132,70,fat
130,65,fat
197,56,thin
174,48,thin
148,53,normal
177,55,thin
154,63,fat
151,67,fat
131,38,normal
142,86,fat
125,44,fat
198,100,fat
159,43,thin
196,86,normal
181,38,thin
168,96,fat
173,44,thin
181,74,normal
127,71,fat
196,62,thin
132,45,fat
183,59,thin
146,72,fat
179,98,fat
165,41,thin
175,84,fat
152,55,normal
184,75,normal
170,64,normal
189,72,normal
188,41,thin
166,66,normal
193,77,normal
162,92,fat
183,77,normal
178,53,thin
135,81,fat
173,40,thin
155,36,thin
154,61,fat
129,71,fat
193,89,normal
188,97,fat
150,37,thin
200,55,thin
186,73,normal
127,79,fat
188,70,normal
183,76,normal
179,64,normal
181,80,normal
124,57,fat
140,50,fat
138,98,fat
187,89,fat
197,71,thin
148,52,normal
183,93,fat
200,67,thin
196,85,normal
156,95,fat
132,64,fat
143,36,thin
196,70,thin
127,57,fat
120,59,fat
179,63,normal
170,48,thin
182,37,thin
146,74,fat
130,75,fat
125,81,fat
127,45,fat
127,65,fat
156,80,fat
130,75,fat
130,97,fat
157,83,fat
172,100,fat
200,78,normal
159,57,normal
162,64,normal
130,75,fat
173,84,fat
186,86,normal
185,35,thin
172,38,thin
166,51,normal
148,50,normal
120,98,fat
130,76,fat
159,100,fat
140,96,fat
169,87,fat
135,99,fat
152,85,fat
120,78,fat
153,78,fat
124,51,fat
141,86,fat
130,37,normal
180,99,fat
170,83,fat
130,57,fat
180,76,normal
169,60,normal
152,44,normal
144,77,fat
155,89,fat
140,46,normal
191,51,thin
147,75,fat
163,77,fat
173,35,thin
185,89,fat
149,94,fat
129,42,fat
143,88,fat
198,52,thin
156,82,fat
172,62,normal
165,43,thin
133,85,fat
170,51,thin
122,77,fat
169,36,thin
157,61,normal
163,70,fat
151,67,fat
143,74,fat
133,45,fat
139,97,fat
200,68,thin
199,67,thin
145,75,fat
160,79,fat
129,76,fat
169,58,normal
145,90,fat
164,69,fat
124,40,fat
141,92,fat
181,99,fat
180,65,normal
194,42,thin
178,67,normal
172,36,thin
125,71,fat
155,61,fat
199,41,thin
174,55,thin
138,84,fat
162,70,fat
126,93,fat
131,79,fat
129,50,fat
180,88,fat
134,100,fat
179,73,normal
153,52,normal
153,38,thin
192,46,thin
154,75,fat
164,79,fat
166,68,normal
139,76,fat
121,57,fat
148,48,normal
154,76,fat
128,79,fat
